"age","workclass","education_num","marital_status","occupation","race","sex","capital_gain","capital_loss","hours_per_week","native_country","income"
62,"1",4,"0","9","4","0",0,0,20,"0","0"
58,"1",9,"0","2","2","0",0,0,40,"0","0"
40,"1",9,"1","3","4","1",0,0,40,"0","0"
24,"1",13,"2","3","1","1",0,0,40,"1","0"
47,"1",9,"0","3","4","0",0,0,40,"0","1"
19,"1",9,"2","7","2","0",0,0,25,"0","0"
32,"1",10,"0","2","4","0",0,0,45,"0","0"
51,"3",10,"1","0","4","1",0,0,40,"0","0"
25,"1",5,"0","13","4","0",0,0,45,"0","0"
29,"1",13,"0","3","4","1",0,0,50,"0","1"
42,"1",4,"1","2","4","0",0,0,40,"0","0"
18,"1",9,"2","6","4","0",0,0,20,"0","0"
23,"1",6,"0","6","1","1",0,0,40,"1","0"
28,"1",13,"0","0","4","0",0,0,40,"0","1"
55,"1",13,"1","9","4","1",0,0,40,"0","1"
40,"1",9,"1","6","2","0",0,0,40,"0","0"
52,"1",10,"1","11","4","0",0,0,50,"0","0"
37,"1",9,"1","6","4","0",0,0,40,"0","1"
21,"1",10,"2","11","4","1",0,1602,22,"0","0"
35,"1",11,"2","7","4","0",0,0,60,"0","0"
45,"1",10,"1","6","4","0",0,0,48,"0","0"
39,"1",9,"1","0","2","1",0,0,40,"0","0"
54,"1",9,"0","2","4","0",0,0,44,"0","0"
42,"1",4,"1","11","4","1",0,0,40,"0","0"
26,"1",10,"0","9","4","1",0,0,20,"0","0"
59,"2",12,"0","2","4","0",0,0,40,"0","0"
42,"1",9,"0","11","4","1",0,0,40,"0","1"
22,"1",10,"2","10","2","1",0,0,20,"0","0"
39,"1",10,"0","6","4","0",0,0,40,"0","1"
18,"2",7,"2","4","4","0",0,0,70,"0","0"
46,"1",10,"0","11","2","0",0,0,60,"0","1"
24,"1",13,"2","7","4","0",0,0,40,"0","0"
28,"1",11,"0","5","4","1",0,0,30,"2","0"
21,"3",9,"2","0","4","1",0,0,43,"0","0"
22,"1",7,"2","2","4","0",0,0,30,"0","0"
61,"1",3,"0","5","1","0",7298,0,40,"1","1"
56,"0",10,"0","0","1","0",0,0,40,"1","0"
17,"1",6,"2","5","4","0",0,0,26,"0","0"
29,"1",10,"0","5","4","0",0,0,40,"0","1"
28,"3",9,"0","10","4","0",0,0,40,"0","1"
39,"1",9,"1","6","2","0",2176,0,40,"0","0"
30,"3",9,"2","10","4","0",0,0,40,"0","0"
20,"1",7,"2","9","4","0",0,0,40,"0","0"
18,"3",7,"2","0","4","0",0,0,12,"0","0"
54,"1",9,"2","5","4","0",0,0,40,"0","0"
49,"1",10,"0","13","4","0",0,0,40,"0","1"
33,"3",16,"0","9","1","0",0,0,50,"1","0"
50,"3",9,"1","0","4","1",0,0,40,"0","0"
41,"1",10,"0","3","4","0",0,0,40,"0","1"
23,"1",9,"0","6","4","0",0,0,48,"0","0"
47,"1",9,"0","0","4","1",0,0,40,"3","0"
39,"2",13,"0","3","1","0",0,0,50,"4","0"
29,"1",11,"0","6","4","0",0,1887,48,"0","1"
18,"1",3,"2","5","4","0",0,0,40,"0","0"
68,"1",4,"0","2","4","0",0,0,40,"0","0"
62,"1",11,"0","12","4","0",0,0,40,"0","1"
43,"1",12,"0","12","4","0",0,0,40,"0","0"
21,"3",10,"2","5","4","0",0,0,40,"0","0"
41,"3",11,"1","2","4","1",0,0,45,"0","0"
21,"1",9,"2","10","2","0",0,0,40,"0","0"
36,"3",3,"0","7","4","0",0,0,40,"0","0"
37,"3",11,"2","10","4","1",0,0,40,"0","0"
69,"1",8,"0","13","4","0",9386,0,60,"0","1"
49,"0",10,"1","3","4","1",0,0,50,"0","0"
55,"1",9,"0","4","4","0",0,0,53,"0","1"
18,"1",6,"2","7","4","0",0,0,40,"0","0"
26,"1",9,"0","9","2","0",0,0,40,"0","0"
46,"1",9,"0","4","4","0",4064,0,55,"0","0"
23,"1",6,"2","2","4","0",0,0,40,"0","0"
36,"1",9,"0","2","4","0",0,1902,48,"0","1"
42,"3",14,"1","9","4","0",0,0,40,"0","0"
41,"3",14,"0","9","4","0",0,0,38,"0","1"
45,"1",12,"1","11","4","1",0,0,40,"0","0"
52,"1",9,"1","2","4","0",3325,0,40,"0","0"
22,"3",13,"2","9","2","1",0,0,18,"0","0"
20,"1",10,"2","6","4","1",2176,0,40,"0","0"
27,"1",9,"1","6","4","0",0,0,43,"0","0"
34,"1",9,"0","13","0","0",0,0,52,"0","0"
38,"1",14,"0","9","4","0",0,0,50,"0","1"
21,"1",9,"0","2","4","0",0,0,50,"0","0"
31,"3",12,"2","10","4","0",0,0,40,"0","0"
61,"1",8,"0","2","4","0",0,0,40,"0","0"
46,"1",6,"0","5","2","0",0,0,45,"0","0"
55,"3",14,"0","9","2","0",0,0,40,"0","1"
19,"3",10,"2","9","4","0",0,0,40,"0","0"
28,"1",10,"0","5","4","0",0,0,40,"0","0"
28,"1",6,"0","13","4","0",0,0,40,"0","0"
61,"1",9,"0","9","4","0",0,0,38,"0","1"
61,"1",9,"0","2","4","0",0,0,37,"0","0"
54,"1",10,"0","11","4","0",0,0,40,"0","0"
50,"2",10,"0","6","4","0",0,0,70,"3","0"
56,"1",9,"0","11","4","1",0,0,4,"0","0"
31,"1",13,"1","3","4","1",0,0,50,"0","1"
32,"3",13,"0","3","4","1",0,0,55,"0","1"
28,"1",7,"1","7","4","1",0,0,40,"0","0"
34,"1",11,"0","12","4","0",0,0,40,"0","0"
33,"1",6,"2","7","4","1",0,0,25,"0","0"
42,"1",11,"1","0","4","1",0,0,35,"0","0"
64,"1",11,"0","2","4","0",0,0,48,"0","0"
29,"1",10,"0","5","4","0",0,0,20,"0","0"
41,"1",3,"0","9","4","0",0,0,32,"0","0"
45,"1",10,"0","13","4","0",0,0,40,"0","0"
48,"1",14,"0","9","4","0",0,0,45,"0","1"
44,"1",10,"1","12","4","1",0,0,38,"0","0"
34,"0",10,"2","0","4","0",0,0,40,"0","0"
40,"1",9,"2","6","4","0",0,0,45,"0","0"
45,"1",9,"0","2","4","0",0,2051,40,"0","0"
51,"1",13,"0","9","4","0",0,0,55,"0","1"
24,"1",9,"0","2","4","0",2885,0,50,"0","0"
57,"1",13,"1","9","4","0",10520,0,40,"0","1"
23,"1",10,"2","0","4","1",0,1721,40,"0","0"
34,"1",10,"0","4","4","0",0,0,40,"0","1"
36,"1",9,"1","6","4","0",4101,0,40,"0","0"
56,"2",15,"0","9","4","0",0,0,32,"0","1"
42,"1",9,"1","3","4","1",0,0,40,"0","0"
45,"2",13,"0","3","4","0",0,0,60,"0","0"
38,"1",13,"0","9","4","0",15024,0,70,"0","1"
29,"3",11,"0","10","4","0",7688,0,40,"0","1"
54,"1",13,"1","9","4","0",0,1340,40,"0","0"
35,"0",13,"2","3","4","0",0,0,40,"0","0"
47,"1",9,"1","3","4","1",0,0,37,"0","0"
51,"1",11,"2","3","4","1",0,0,43,"0","0"
28,"1",9,"2","7","4","0",0,0,40,"0","0"
58,"1",9,"0","6","4","0",0,0,45,"0","1"
24,"1",9,"2","6","4","1",0,0,25,"0","0"
46,"3",9,"1","3","4","0",0,0,40,"0","0"
57,"1",6,"0","6","2","0",0,0,48,"0","0"
22,"1",9,"2","5","4","0",0,0,20,"0","0"
28,"1",13,"2","12","2","0",0,0,30,"0","0"
17,"1",6,"2","9","4","0",0,0,25,"0","0"
23,"1",9,"2","11","4","0",0,0,60,"0","0"
66,"3",9,"1","9","2","1",0,0,35,"0","0"
38,"1",10,"0","3","4","0",0,0,55,"0","0"
39,"0",10,"1","3","2","1",0,0,40,"0","0"
39,"1",8,"0","9","4","0",0,0,40,"0","0"
47,"1",9,"0","6","4","0",5178,0,40,"0","1"
39,"1",9,"1","13","4","0",0,0,60,"0","0"
36,"1",9,"2","2","2","0",0,0,30,"0","0"
32,"1",10,"0","6","1","0",0,0,40,"1","0"
43,"3",13,"2","9","4","0",0,0,40,"0","0"
42,"1",3,"0","2","4","0",0,0,60,"0","0"
32,"3",8,"2","0","4","1",0,0,40,"0","0"
51,"1",11,"0","2","4","0",0,0,57,"0","0"
38,"1",13,"0","11","4","0",0,0,44,"0","0"
21,"1",9,"2","5","2","0",0,0,20,"0","0"
33,"2",13,"2","7","4","1",0,0,15,"0","0"
38,"1",11,"2","9","4","0",0,0,15,"0","0"
27,"2",9,"0","7","2","0",0,0,60,"0","1"
29,"3",13,"2","9","4","0",0,0,50,"0","0"
46,"1",4,"0","4","2","0",0,0,30,"0","0"
37,"1",9,"2","7","2","1",0,0,30,"0","0"
38,"2",9,"0","2","4","0",3411,0,25,"0","0"
37,"1",10,"0","3","2","0",0,1887,60,"0","1"
44,"1",13,"0","9","4","0",0,0,45,"0","1"
25,"1",14,"2","9","4","0",0,0,30,"0","0"
38,"1",9,"2","11","4","0",0,0,42,"0","0"
34,"3",12,"1","0","4","1",0,0,10,"0","0"
50,"2",9,"0","11","4","0",0,1902,60,"0","1"
46,"1",10,"0","3","4","0",0,0,50,"0","1"
20,"1",3,"2","5","4","0",0,0,30,"0","0"
47,"3",11,"0","3","4","0",0,0,38,"0","1"
46,"1",16,"0","9","4","0",0,0,60,"0","1"
34,"1",12,"1","11","4","0",0,0,40,"0","0"
55,"3",10,"1","9","2","1",0,0,37,"0","0"
36,"1",9,"2","13","4","0",0,0,35,"0","0"
28,"1",10,"2","3","4","1",10520,0,40,"0","1"
33,"1",10,"2","6","2","0",0,0,40,"0","0"
27,"1",9,"2","7","4","1",0,0,32,"0","0"
43,"0",14,"0","5","4","0",5013,0,12,"0","0"
55,"1",6,"0","2","4","0",99999,0,40,"0","1"
39,"2",6,"0","7","4","1",0,1721,15,"0","0"
20,"1",10,"2","7","4","0",0,0,33,"0","0"
38,"1",9,"2","5","2","0",0,0,40,"0","0"
21,"1",7,"2","7","4","0",0,0,42,"0","0"
60,"1",9,"0","9","4","0",0,0,30,"0","0"
43,"1",10,"2","5","4","0",0,0,40,"0","0"
23,"1",10,"2","7","4","1",0,0,48,"0","0"
57,"3",10,"0","5","2","0",7298,0,40,"0","1"
25,"3",9,"2","5","2","0",0,0,40,"0","0"
38,"1",9,"1","7","2","1",0,0,32,"0","0"
22,"1",9,"0","2","4","0",0,0,35,"0","0"
23,"1",3,"2","2","4","0",0,0,40,"0","0"
61,"2",9,"2","11","4","1",0,0,44,"0","0"
28,"1",10,"1","2","4","0",0,0,46,"0","0"
17,"1",7,"2","9","4","1",0,0,10,"0","0"
49,"1",14,"0","9","4","0",0,0,40,"0","0"
37,"1",8,"1","2","4","0",0,0,35,"0","0"
23,"1",10,"2","7","4","1",0,0,40,"0","0"
38,"2",10,"0","9","4","0",3137,0,50,"0","0"
34,"3",13,"0","9","4","1",0,0,46,"0","1"
21,"1",9,"2","6","4","1",0,0,40,"2","0"
27,"3",10,"0","3","2","0",0,0,40,"0","1"
57,"1",9,"0","2","4","0",0,0,84,"0","1"
22,"1",9,"2","5","2","0",0,0,25,"0","0"
20,"1",10,"2","0","3","1",0,0,35,"0","0"
49,"2",10,"0","9","4","1",0,0,65,"0","1"
40,"1",13,"0","12","4","0",0,0,40,"0","0"
44,"1",9,"0","2","2","0",0,1485,40,"0","0"
37,"2",10,"0","0","4","1",0,0,20,"0","0"
57,"1",14,"1","9","4","0",0,0,30,"0","0"
56,"1",4,"2","7","4","1",0,0,30,"0","0"
41,"1",12,"1","9","4","0",0,0,80,"0","0"
50,"2",9,"0","7","1","0",0,0,60,"4","0"
33,"1",5,"2","6","4","0",0,0,50,"0","0"
29,"1",14,"0","11","4","0",0,0,20,"0","0"
28,"0",13,"0","3","4","0",5178,0,40,"0","1"
35,"1",6,"0","6","4","0",0,0,50,"0","0"
45,"1",16,"1","9","2","1",0,3004,35,"0","1"
30,"2",12,"2","2","4","0",0,0,40,"0","0"
35,"2",9,"0","7","4","0",0,0,60,"0","0"
27,"1",11,"0","11","4","0",0,0,40,"0","0"
22,"1",9,"2","3","4","0",0,0,40,"3","0"
24,"1",10,"2","5","4","0",0,0,30,"0","0"
18,"1",10,"2","0","4","0",0,0,30,"0","0"
31,"3",9,"1","10","4","0",0,0,47,"0","1"
43,"2",14,"1","7","4","1",0,0,30,"0","0"
45,"1",9,"0","13","3","0",4064,0,40,"0","0"
39,"1",9,"0","13","4","0",0,0,40,"0","0"
30,"1",13,"2","0","4","0",0,0,50,"0","0"
30,"2",9,"0","4","4","0",0,0,85,"0","0"
36,"1",16,"0","9","4","0",0,0,60,"0","1"
20,"3",12,"2","9","4","0",0,0,30,"0","0"
61,"1",2,"0","9","4","0",3942,0,20,"0","0"
27,"1",9,"0","13","4","0",0,1902,45,"0","0"
59,"3",10,"0","3","4","0",0,0,60,"0","1"
35,"1",9,"1","13","4","0",0,0,60,"0","0"
40,"1",13,"0","0","4","0",0,0,50,"0","1"
20,"1",7,"0","5","4","0",2961,0,35,"0","0"
47,"1",14,"0","3","4","0",0,0,40,"0","0"
40,"1",12,"1","9","4","0",0,0,50,"0","0"
75,"1",10,"0","9","4","0",0,0,13,"0","0"
29,"2",12,"1","11","4","1",0,0,40,"0","1"
45,"3",13,"1","9","4","1",0,0,40,"0","0"
23,"1",10,"2","5","4","0",2597,0,50,"0","0"
46,"1",12,"1","0","4","1",0,0,40,"0","0"
41,"3",10,"1","6","2","1",0,0,38,"0","0"
17,"1",7,"2","5","0","0",0,0,20,"0","0"
39,"1",5,"0","2","4","0",0,0,40,"0","0"
37,"1",9,"2","6","2","1",0,0,40,"0","0"
18,"1",9,"2","9","1","1",0,1602,38,"0","0"
52,"1",11,"0","2","4","0",0,0,40,"0","1"
42,"3",12,"0","9","0","1",0,0,40,"0","0"
22,"1",3,"0","2","4","0",0,0,35,"0","0"
66,"3",10,"1","3","4","1",0,0,55,"0","0"
35,"1",9,"0","13","4","0",0,0,65,"0","0"
40,"3",12,"2","9","4","0",0,0,40,"0","1"
21,"1",9,"1","11","0","1",0,0,38,"0","0"
51,"3",9,"1","10","4","0",0,0,52,"0","0"
43,"1",13,"0","0","4","1",0,0,40,"0","0"
34,"1",13,"0","3","4","1",0,0,40,"0","1"
42,"3",14,"2","9","4","1",0,0,40,"0","0"
41,"1",11,"2","2","4","0",0,0,30,"0","0"
21,"1",9,"2","13","4","1",0,0,40,"0","0"
64,"3",4,"0","10","4","0",0,0,10,"0","0"
24,"0",9,"2","0","4","1",0,1974,40,"0","0"
44,"2",9,"1","3","4","1",0,0,60,"0","0"
28,"1",13,"0","9","4","0",0,0,55,"0","0"
33,"2",9,"0","11","4","0",0,0,50,"0","1"
41,"1",6,"0","2","4","1",0,0,40,"0","0"
42,"1",13,"0","11","2","0",0,0,40,"0","1"
51,"2",10,"0","3","4","0",0,0,99,"0","1"
32,"1",7,"2","7","2","1",0,0,40,"0","0"
24,"1",11,"2","7","4","1",0,0,35,"0","0"
29,"1",10,"1","9","4","1",0,0,40,"0","0"
35,"1",9,"2","7","4","1",0,0,40,"0","0"
46,"2",13,"1","3","4","1",0,0,50,"0","0"
63,"1",9,"1","3","4","0",0,0,50,"0","1"
32,"3",13,"0","9","4","1",0,0,35,"0","1"
24,"1",9,"2","7","4","1",594,0,15,"0","0"
72,"1",10,"0","9","4","0",0,0,32,"0","0"
35,"1",10,"2","9","4","0",0,0,10,"0","0"
35,"1",13,"0","3","4","0",7688,0,50,"0","1"
70,"1",6,"0","5","4","0",0,0,32,"0","0"
65,"1",13,"0","9","4","0",5556,0,48,"0","1"
36,"1",9,"2","6","4","1",0,0,30,"0","0"
53,"1",9,"0","7","2","0",4386,0,30,"0","1"
60,"1",15,"0","3","4","0",0,1902,40,"0","1"
21,"1",10,"2","7","4","0",0,0,35,"3","0"
42,"1",6,"2","13","2","0",0,0,40,"0","0"
25,"3",14,"2","9","4","1",0,0,37,"0","0"
25,"2",9,"0","11","4","0",0,0,60,"0","0"
47,"1",13,"0","0","4","0",7298,0,40,"0","1"
38,"2",13,"0","4","4","0",0,0,60,"0","0"
34,"1",9,"0","13","4","0",0,2051,55,"0","0"
37,"1",12,"2","7","4","1",0,0,30,"0","0"
56,"1",9,"0","3","4","1",0,0,40,"0","1"
52,"3",11,"0","3","4","0",0,0,40,"0","0"
29,"3",9,"0","10","4","0",0,0,42,"0","0"
45,"1",9,"0","2","4","0",0,0,40,"0","1"
45,"1",14,"0","3","4","0",0,0,65,"0","1"
30,"1",13,"2","3","4","0",0,0,42,"0","0"
45,"1",13,"0","11","4","0",0,0,50,"0","0"
23,"1",10,"0","6","4","0",0,0,40,"0","0"
43,"1",14,"1","3","4","0",4934,0,40,"0","1"
42,"1",9,"1","5","4","0",0,0,40,"0","0"
72,"1",10,"1","0","4","1",0,0,25,"0","0"
57,"1",13,"0","3","4","0",15024,0,60,"0","1"
24,"1",13,"0","11","4","0",0,0,45,"0","0"
42,"3",9,"0","3","4","0",0,0,60,"0","1"
17,"1",5,"2","7","2","0",0,0,40,"0","0"
48,"1",13,"0","3","4","0",0,0,55,"0","1"
41,"2",13,"0","3","4","0",7688,0,70,"0","1"
50,"1",4,"0","7","4","1",0,0,35,"0","0"
57,"1",9,"1","13","4","0",0,0,45,"0","0"
44,"3",16,"0","9","4","0",0,0,36,"0","1"
20,"1",9,"2","9","4","1",0,0,28,"0","0"
49,"1",9,"0","11","4","0",0,0,40,"0","0"
44,"1",12,"2","9","2","1",1151,0,50,"0","0"
42,"1",11,"2","2","4","0",0,0,44,"0","0"
18,"1",10,"2","9","4","0",0,0,16,"0","0"
18,"1",8,"2","7","4","0",0,0,18,"0","0"
51,"1",9,"1","12","2","1",0,0,40,"0","0"
39,"1",12,"0","3","4","1",15024,0,45,"0","1"
25,"1",9,"0","11","4","0",0,0,52,"0","0"
41,"1",15,"0","9","4","0",0,1977,50,"0","1"
39,"1",10,"0","11","4","0",0,0,40,"0","1"
42,"2",7,"1","7","4","1",0,0,30,"0","0"
33,"1",9,"2","0","4","1",0,1617,40,"0","0"
63,"1",6,"0","9","4","0",0,0,40,"0","0"
47,"1",10,"1","11","4","1",0,0,45,"0","1"
27,"3",13,"0","10","4","0",0,0,68,"0","0"
39,"1",14,"0","3","4","0",0,1848,45,"0","1"
49,"1",9,"2","7","4","1",0,0,40,"0","0"
70,"1",9,"0","9","4","0",0,0,28,"0","0"
46,"1",9,"0","5","4","0",0,1740,35,"0","0"
47,"1",9,"0","11","4","0",0,0,30,"0","1"
35,"1",5,"2","2","4","0",0,0,40,"0","0"
43,"1",13,"1","7","4","1",0,0,35,"0","0"
53,"1",7,"0","6","4","0",0,0,48,"0","1"
35,"1",9,"2","7","4","0",0,0,30,"0","0"
23,"1",10,"2","3","4","1",0,0,40,"0","0"
27,"1",9,"0","9","4","1",0,0,15,"0","0"
29,"1",9,"2","13","4","0",0,0,50,"0","0"
18,"1",9,"2","9","4","1",0,0,12,"0","0"
56,"1",10,"1","9","4","1",0,0,20,"0","0"
40,"1",9,"2","0","4","1",0,0,70,"0","0"
31,"1",13,"0","11","4","0",0,0,65,"0","0"
18,"1",10,"2","11","4","0",2176,0,40,"0","0"
36,"1",10,"2","10","2","1",0,0,40,"0","0"
38,"1",6,"1","2","4","0",0,0,40,"0","0"
52,"1",9,"1","2","4","0",0,0,40,"0","0"
23,"1",9,"2","7","4","0",0,0,35,"0","0"
48,"2",10,"0","3","4","0",0,0,30,"0","1"
34,"1",9,"2","9","2","1",0,0,35,"0","0"
46,"1",9,"0","0","4","0",0,0,40,"0","1"
26,"1",9,"0","10","4","0",0,0,40,"0","0"
65,"1",13,"1","9","4","0",6723,0,40,"0","0"
31,"3",9,"0","13","2","0",0,0,40,"0","0"
38,"1",9,"0","3","4","1",7688,0,40,"0","1"
68,"1",9,"0","3","4","0",0,0,40,"0","0"
26,"1",13,"2","0","1","1",0,0,40,"1","0"
42,"1",9,"1","7","4","0",0,0,40,"0","0"
42,"1",13,"0","0","1","1",0,1887,40,"1","1"
39,"1",14,"0","3","4","0",7688,0,65,"0","1"
31,"2",5,"0","2","4","0",0,0,40,"0","0"
28,"3",13,"0","9","4","0",0,0,20,"0","0"
36,"1",13,"1","9","4","1",0,0,50,"0","0"
42,"3",10,"0","3","4","1",0,0,40,"0","1"
21,"1",10,"2","0","3","1",0,0,20,"0","0"
22,"1",10,"2","7","4","1",0,0,25,"0","0"
64,"1",9,"1","0","4","1",0,0,40,"0","0"
28,"1",13,"0","3","4","1",15024,0,28,"0","1"
41,"2",12,"0","2","4","0",0,1887,40,"0","1"
40,"1",12,"0","12","4","0",0,0,44,"0","0"
31,"1",15,"2","9","4","1",0,0,99,"0","0"
50,"3",9,"1","13","4","1",0,0,40,"0","0"
27,"1",9,"1","5","4","0",0,0,40,"0","0"
31,"1",9,"2","9","0","0",0,0,40,"0","0"
45,"1",9,"0","10","2","0",0,0,40,"0","1"
33,"1",8,"2","10","2","0",0,0,40,"0","0"
62,"1",10,"1","0","4","0",0,1974,40,"0","0"
38,"1",9,"0","2","4","0",0,2051,40,"3","0"
30,"1",7,"0","7","2","1",0,0,30,"0","0"
38,"1",10,"1","11","4","1",0,0,25,"0","0"
42,"2",9,"0","4","4","0",0,0,99,"0","1"
49,"2",10,"1","11","4","0",0,0,25,"0","0"
53,"1",14,"0","3","4","0",0,1902,50,"0","1"
45,"3",10,"0","2","4","0",0,1887,40,"0","1"
29,"1",11,"2","0","4","1",0,0,35,"0","0"
24,"1",10,"2","11","4","1",5060,0,30,"0","0"
38,"0",13,"0","9","4","0",0,0,40,"0","1"
25,"2",11,"2","13","4","0",0,0,55,"0","0"
51,"3",6,"0","2","0","0",0,0,40,"0","0"
19,"1",10,"2","0","4","1",0,0,8,"0","0"
38,"1",10,"0","2","4","0",0,0,52,"0","1"
60,"1",9,"1","7","4","1",0,0,40,"0","0"
29,"2",9,"2","11","4","0",0,0,40,"0","0"
66,"1",10,"1","9","2","1",0,4356,40,"0","0"
28,"0",6,"0","7","0","1",0,0,40,"0","0"
36,"1",9,"0","9","4","0",0,0,45,"2","1"
57,"1",9,"0","9","3","0",0,0,5,"2","0"
24,"1",12,"2","2","4","0",0,0,40,"0","0"
43,"1",12,"2","0","4","1",0,0,38,"0","0"
29,"2",15,"0","9","4","0",0,0,55,"0","1"
67,"2",15,"0","9","4","0",20051,0,25,"0","1"
20,"1",9,"2","10","4","0",0,0,40,"0","0"
21,"1",10,"2","7","1","0",0,0,20,"0","0"
42,"1",12,"0","3","4","0",0,0,60,"0","1"
19,"3",9,"2","0","4","0",0,0,35,"0","0"
40,"3",13,"2","9","4","1",0,0,45,"0","0"
33,"1",10,"1","7","2","1",0,0,25,"0","0"
36,"1",10,"1","2","4","1",0,0,37,"0","0"
43,"1",12,"1","2","4","0",0,2444,70,"0","1"
41,"3",9,"1","7","2","1",0,0,40,"0","0"
34,"3",9,"0","12","4","0",0,0,40,"0","1"
33,"1",12,"0","11","3","0",0,0,40,"1","1"
41,"1",2,"0","11","4","0",0,0,50,"0","0"
40,"1",9,"0","2","4","0",0,0,40,"0","1"
28,"1",13,"2","2","2","0",0,0,40,"0","0"
62,"2",9,"0","11","4","0",0,0,90,"0","1"
29,"1",9,"1","0","4","1",0,0,50,"0","0"
28,"1",9,"2","7","4","0",0,0,60,"0","0"
28,"3",12,"2","0","4","1",0,0,40,"0","0"
24,"1",13,"2","0","4","1",0,0,45,"0","0"
54,"2",13,"1","4","4","0",27828,0,50,"0","1"
22,"1",7,"1","2","4","0",0,0,40,"0","0"
36,"3",13,"2","10","2","1",0,0,40,"0","0"
50,"1",10,"1","0","4","1",0,0,40,"0","0"
18,"1",7,"2","5","4","0",0,0,24,"0","0"
52,"3",12,"0","11","4","0",0,0,40,"0","1"
41,"1",4,"0","7","4","0",0,0,40,"0","0"
21,"1",9,"2","9","4","1",0,0,20,"0","0"
36,"1",13,"2","11","4","1",0,1741,40,"0","0"
34,"2",13,"2","9","4","1",0,0,55,"0","1"
46,"1",9,"2","3","4","0",0,0,40,"0","0"
57,"1",10,"0","9","4","0",0,0,40,"0","0"
61,"3",14,"2","9","4","1",0,0,25,"0","0"
22,"3",10,"2","13","4","0",0,0,25,"0","0"
33,"1",7,"1","9","4","0",0,0,53,"0","0"
36,"3",15,"0","9","4","1",15024,0,50,"0","1"
43,"3",14,"1","9","4","1",914,0,40,"0","0"
25,"1",12,"0","0","1","1",0,0,37,"1","1"
45,"1",11,"0","2","4","0",4386,0,38,"0","1"
30,"1",15,"2","9","4","0",0,1590,80,"0","0"
40,"1",14,"2","9","4","0",0,0,35,"0","0"
31,"3",14,"2","3","4","0",0,0,45,"0","0"
37,"1",2,"0","13","4","0",0,0,40,"0","0"
37,"3",9,"0","7","4","1",0,0,20,"0","0"
54,"1",10,"0","11","4","1",0,0,40,"0","1"
36,"1",9,"1","7","4","1",0,0,30,"0","0"
46,"1",13,"0","11","4","0",0,0,48,"0","0"
32,"1",5,"0","13","4","0",0,0,50,"0","0"
17,"1",7,"2","2","4","0",594,0,40,"0","0"
42,"3",13,"1","9","2","0",0,0,40,"0","0"
37,"3",9,"2","2","4","0",0,0,40,"0","0"
29,"1",9,"0","6","4","0",0,0,48,"0","0"
38,"1",8,"0","2","4","0",0,0,48,"0","0"
46,"3",9,"0","13","4","0",0,0,40,"0","0"
57,"1",2,"0","5","4","0",0,0,40,"3","0"
59,"1",2,"0","6","4","0",0,0,40,"0","0"
35,"1",9,"1","7","2","1",0,1594,40,"0","0"
53,"1",9,"0","6","4","0",2829,0,40,"0","0"
55,"2",14,"0","11","4","0",2228,0,50,"0","0"
46,"1",9,"1","7","2","1",0,0,45,"0","0"
44,"3",13,"0","9","0","0",0,0,38,"0","1"
30,"2",11,"0","11","4","0",3137,0,60,"3","0"
24,"1",10,"2","5","4","0",0,0,24,"0","0"
32,"1",6,"0","7","2","1",0,0,37,"0","0"
35,"1",13,"2","11","4","1",0,0,40,"0","0"
67,"1",14,"0","11","4","0",0,0,30,"0","1"
56,"2",13,"0","3","4","0",0,0,20,"0","1"
26,"1",14,"2","9","1","0",0,0,20,"1","0"
46,"1",12,"1","12","4","1",6497,0,40,"0","0"
52,"1",9,"0","2","4","0",0,0,48,"0","1"
38,"2",10,"1","2","4","0",0,0,40,"0","0"
31,"1",9,"1","11","2","0",0,0,50,"0","0"
53,"1",9,"1","13","4","0",0,0,30,"0","0"
27,"1",9,"2","5","2","0",0,0,40,"0","0"
37,"1",10,"0","2","4","0",0,0,35,"0","1"
20,"1",9,"2","0","4","0",0,0,30,"0","0"
60,"3",9,"0","10","4","0",0,0,40,"0","0"
51,"1",11,"1","12","2","1",0,0,48,"0","0"
57,"0",15,"1","9","4","1",0,0,50,"0","1"
35,"1",9,"0","5","4","1",0,0,40,"0","0"
43,"1",10,"0","11","4","0",0,0,72,"0","1"
17,"1",8,"2","7","4","0",0,0,35,"0","0"
52,"1",8,"1","6","4","1",0,0,40,"0","0"
18,"1",10,"2","5","4","0",0,0,9,"0","0"
20,"1",10,"2","5","2","0",0,0,40,"3","0"
19,"1",9,"2","6","2","1",0,0,20,"0","0"
18,"1",8,"2","9","4","1",0,0,12,"0","0"
17,"3",5,"2","7","4","0",0,0,45,"0","0"
30,"0",13,"2","0","4","1",0,0,35,"0","0"
29,"1",13,"2","2","4","1",0,0,45,"0","0"
30,"1",10,"1","3","4","0",8614,0,50,"0","1"
18,"1",5,"2","7","4","0",0,0,15,"0","0"
50,"3",13,"1","0","2","1",0,0,37,"0","0"
39,"2",5,"0","4","4","0",0,0,40,"0","0"
20,"1",10,"2","7","4","1",4416,0,25,"0","0"
62,"1",12,"1","7","4","1",0,0,7,"0","0"
32,"1",10,"1","3","4","1",0,0,38,"0","0"
38,"1",12,"0","12","4","0",0,0,40,"0","1"
32,"1",10,"1","12","2","1",3887,0,40,"0","0"
55,"1",13,"0","0","4","1",3464,0,40,"0","0"
38,"1",14,"0","3","4","0",99999,0,70,"0","1"
